ID,Reference,Species,Synonym,Family,Growth_form,Life_span,Tissue,Seed_Cat,Leaf_strategy,Leaf_form,PS_type,Dr
4284,Karizumi 1979;Fan et al. 2017,Larix leptolepis Gord.,Larix leptolepis Gord. (Larix leptolepis),Pinaceae,Tree,P,Woody,Gymnosperm,D,needle-leaf,C3,1
4285,Karizumi 1979;Fan et al. 2017,Pinus densiflora Sieb. et Zucc.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.9
4286,Karizumi 1979;Fan et al. 2017,Pinus densiflora Sieb. et Zucc.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,3.5
4287,Karizumi 1979;Fan et al. 2017,Pinus densiflora var. umbraculifera Mayr,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.7
4288,Karizumi 1979;Fan et al. 2017,Pinus thunbergii Pari.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.3
4289,Karizumi 1979;Fan et al. 2017,Pinus thunbergii Pari.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,3.3
4290,Karizumi 1979;Fan et al. 2017,Pinus pentaphylla Mayr,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1
4291,Karizumi 1979;Fan et al. 2017,Pinus pentaphylla Mayr,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.6
4292,Karizumi 1979;Fan et al. 2017,Pinus koraiensis Sieb. et Zucc.,Pinus koraiensis,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.3
4293,Karizumi 1979;Fan et al. 2017,Pinus koraiensis Sieb. et Zucc.,Pinus koraiensis,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2
4294,Karizumi 1979;Fan et al. 2017,Pinus pumila Regel,,Pinaceae,Shrub,P,Woody,Gymnosperm,E,needle-leaf,C3,0.5
4295,Karizumi 1979;Fan et al. 2017,Pinus rigida Mill.,Pinus rigidrt Mill.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.6
4296,Karizumi 1979;Fan et al. 2017,Pinus rigida Mill.,Pinus rigidrt Mill.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,3.4
4297,Karizumi 1979;Fan et al. 2017,Pinus strobus L.,Pinus strobus Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.8
4298,Karizumi 1979;Fan et al. 2017,Pinus strobus L.,Pinus strobus Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.9
4299,Karizumi 1979;Fan et al. 2017,Pinus strobus L.,Pinus strobus Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.4
4300,Karizumi 1979;Fan et al. 2017,Pinus strobus L.,Pinus strobus Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.6
4301,Karizumi 1979;Fan et al. 2017,Pinus strobus L.,Pinus strobus Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.2
4302,Karizumi 1979;Fan et al. 2017,Pinus strobus L.,Pinus strobus Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.4
4303,Karizumi 1979;Fan et al. 2017,Pinus bungeana Zucc.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.2
4304,Karizumi 1979;Fan et al. 2017,Pinus taeda,Pinus taeda Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2
4305,Karizumi 1979;Fan et al. 2017,Pinus taeda,Pinus taeda Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,3.5
4306,Karizumi 1979;Fan et al. 2017,Pinus taeda,Pinus taeda Linn.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,3.8
4307,Karizumi 1979;Fan et al. 2017,Pinus palustris Mill.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.6
4308,Karizumi 1979;Fan et al. 2017,Pinus pinaster,Pinus pinaster Aiton.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.4
4309,Karizumi 1979;Fan et al. 2017,Pinus wallichiana,Pinus griffithii McCleland (Pinus wallichiana),Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.3
4310,Karizumi 1979;Fan et al. 2017,Pinus banksiana,Pinus banksiana Lamb.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2
4311,Karizumi 1979;Fan et al. 2017,Pinus sylvestris,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2
4312,Karizumi 1979;Fan et al. 2017,Pinus luchuensis Mayr,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,3.2
4313,Karizumi 1979;Fan et al. 2017,Cedrus deodara,Cedrus deodara (Roxb. ex D.Don) G.Don; Abies deodara (Roxb. ex D.Don) Lindl.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.4
4314,Karizumi 1979;Fan et al. 2017,Cedrus deodara,Cedrus deodara (Roxb. ex D.Don) G.Don; Abies deodara (Roxb. ex D.Don) Lindl.,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.4
4315,Karizumi 1979;Fan et al. 2017,Keteleeria davidiana Beiss.,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,4.1
4316,Karizumi 1979;Fan et al. 2017,Sciadopitys verticillata,Sciadopitys verticillata Sieb. et Zucc.,Sciadopityaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.8
4317,Karizumi 1979;Fan et al. 2017,Cryptomeria japonica,Cryptomeria japonica (Thunb. ex L.f.) D.Don; Cryptomeria japonica D. Don,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.4
4318,Karizumi 1979;Fan et al. 2017,Cryptomeria japonica,Cryptomeria japonica (Thunb. ex L.f.) D.Don; Cryptomeria japonica D. Don,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.8
4319,Karizumi 1979;Fan et al. 2017,Cunninghamia lanceolata,Cunninghamia lanceolata Hook.; Cunninghamia lanceolata (Lamb.) Hook.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.6
4320,Karizumi 1979;Fan et al. 2017,Metasequoia glyptostroboides Hu et Cheng,,Cupressaceae,Tree,P,Woody,Gymnosperm,D,needle-leaf,C3,2.4
4321,Karizumi 1979;Fan et al. 2017,Sequoia sempervirens,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.6
4322,Karizumi 1979;Fan et al. 2017,Taxodium distichum Rich.,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.8
4323,Karizumi 1979;Fan et al. 2017,Thuja standishii Carr.,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.2
4324,Karizumi 1979;Fan et al. 2017,Thuja occidentalis Linn.,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1
4325,Karizumi 1979;Fan et al. 2017,Thuja occidentalis Linn.,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.4
4326,Karizumi 1979;Fan et al. 2017,Platycladus orientalis,Biota orientalis Endl. (Platycladus orientalis),Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.4
4327,Karizumi 1979;Fan et al. 2017,Platycladus orientalis,Biota orientalis Endl. (Platycladus orientalis),Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.1
4328,Karizumi 1979;Fan et al. 2017,Thujopsis dolobrata,Thujopsis dolabrata Sieb. et Zucc.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.9
4329,Karizumi 1979;Fan et al. 2017,Chamaecyparis obtusa,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.5
4330,Karizumi 1979;Fan et al. 2017,Chamaecyparis obtusa,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.7
4331,Karizumi 1979;Fan et al. 2017,Chamaecyparis obtusa,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.8
4332,Karizumi 1979;Fan et al. 2017,Chamaecyparis obtusa,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.9
4333,Karizumi 1979;Fan et al. 2017,Chamaecyparis pisifera,Chamaecyparis pisifera (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.5
4334,Karizumi 1979;Fan et al. 2017,Chamaecyparis pisifera,Chamaecyparis pisifera (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1
4335,Karizumi 1979;Fan et al. 2017,Chamaecyparis pisifera,Chamaecyparis leptoclada (Endl.) Henkel & W.Hochst.; Chamaecyparis pisifera (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.1
4336,Karizumi 1979;Fan et al. 2017,Chamaecyparis pisifera,Chamaecyparis pisifera (Siebold & Zucc.) Endl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.2
4337,Karizumi 1979;Fan et al. 2017,Chamaecyparis lawsoniana,Chamaecyparis lawsoniana (A.Murray bis) Parl.,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.1
4338,Karizumi 1979;Fan et al. 2017,Cupressus macrocarpa Hart.,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.8
4339,Karizumi 1979;Fan et al. 2017,Juniperus conferta,Juniperus conferta Parl.,Cupressaceae,Shrub,P,Woody,Gymnosperm,E,needle-leaf,C3,0.6
4340,Karizumi 1979;Fan et al. 2017,Juniperus taxifolia Hook.,,Cupressaceae,Shrub,P,Woody,Gymnosperm,E,needle-leaf,C3,0.4
4341,Karizumi 1979;Fan et al. 2017,Juniperus rigida,Juniperus utilis Koidz. (Juniperus rigida),Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.7
4342,Karizumi 1979;Fan et al. 2017,Juniperus sabina,Sabina chinensis Antoine (Juniperus sabina),Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.8
4343,Karizumi 1979;Fan et al. 2017,Juniperus chinensis var. pyramidalis Beiss,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.6
4344,Karizumi 1979;Fan et al. 2017,Juniperus chinensis var. sargentii,Sabina sargentii Nakai (Juniperus chinensis var. sargentii),Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.7
4345,Karizumi 1979;Fan et al. 2017,Juniperus procumbens,Sabina procumbens Iwata et Kusaka,Cupressaceae,Shrub,P,Woody,Gymnosperm,E,needle-leaf,C3,0.6
4346,Karizumi 1979;Fan et al. 2017,Sabina virginiana Antoine,Juniperus virginiana L.,Cupressaceae,Tree,P,Woody,,E,needle-leaf,C3,1.2
4347,Karrfalt 1981;Fan et al. 2017,Selaginella selaginoides,Selaginella selaginoides (L.) Link,Selaginellaceae,Forb,P,Herbaceous,Pteridophyte,,,C3,0.01
4348,Kellman 1990;Fan et al. 2017,Eterolobium cyclocarpum,"Eterolobium cyclocarpum, Cedrela odorata, Brosimum alicastrum, Bursera simaruba, Ficus spp; Coccoloba barbadensis, Nectandra sp.",Fabaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,2.5
4349,Kellman 1990;Fan et al. 2017,Eterolobium cyclocarpum,"Eterolobium cyclocarpum, Cedrela odorata, Brosimum alicastrum, Bursera simaruba, Ficus spp; Coccoloba barbadensis, Nectandra sp.",Fabaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,1.5
4350,Kenzo et al. 2009;Fan et al. 2017,Endospermum diadenum,Endospermum diadenum (Euphorbiaceae),Euphorbiaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,2.3
4351,Kenzo et al. 2009;Fan et al. 2017,Fagraea racemosa,Fagraea racemosa (Loganiaceae),Gentianaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,1.2
4352,Kleinhampl & Koteff 1960;Fan et al. 2017,Pinus edulis,Pinus edulis / Juniperus monosperma,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,2.13
4353,Kleinhampl & Koteff 1960;Fan et al. 2017,Pinus edulis,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,7.62
4354,Kleinhampl & Koteff 1960;Fan et al. 2017,Pinus edulis,Pinus edulis / Juniperus monosperma,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,15.24
4355,Kleinhampl & Koteff 1960;Fan et al. 2017,Pinus edulis,Pinus edulis / Juniperus monosperma,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,18.29
4356,Kleinhampl & Koteff 1960;Fan et al. 2017,Pinus edulis,Pinus edulis / Juniperus monosperma,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,21.34
4357,Kleinhampl & Koteff 1960;Fan et al. 2017,Pinus edulis,Pinus edulis / Juniperus monosperma,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,33.53
4358,Klepper et al. 1985;Fan et al. 2017,Artemeisia tridentata,,Asteraceae,Shrub,P,Woody,Dicot,E,needle-leaf,C3,2.5
4359,Klepper et al. 1985;Fan et al. 2017,Chrysothamnus nauseosus,,Asteraceae,Shrub,P,Woody,Dicot,D,broad-leaf,C3,2.5
4360,Klepper et al. 1985;Fan et al. 2017,Purshia tridentata,,Rosaceae,Shrub,P,Woody,Dicot,D,broad-leaf,C3,3
4361,Klepper et al. 1985;Fan et al. 2017,Hesperostipa comata,Stipa comata,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,1.6
4362,Klepper et al. 1985;Fan et al. 2017,Salsola tragus,Salsola kali,Amaranthaceae,Forb,A,Herbaceous,Dicot,,,C4,2.09
4363,Klepper et al. 1985;Fan et al. 2017,Ambrosia acanthicarpa,,Asteraceae,Forb,A,Herbaceous,Dicot,,,C3,1.8
4364,Kohzu et al. 2003;Fan et al. 2017,Phragmites australis,,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,0.7
4365,Kohzu et al. 2003;Fan et al. 2017,Miscanthus sinensis,,Poaceae,Grass,P,Herbaceous,Monocot,,,C4,0.25
4366,Kohzu et al. 2003;Fan et al. 2017,Menyanthes trifoliata,,Menyanthaceae,Forb,P,Herbaceous,Dicot,,,C3,0.3
4367,Kohzu et al. 2003;Fan et al. 2017,Lobelia sessilifolia,,Campanulaceae,Forb,P,Herbaceous,Dicot,,,C3,0.15
4368,Kohzu et al. 2003;Fan et al. 2017,Hydrangea paniculata,,Hydrangeaceae,Shrub,P,Woody,Dicot,D,broad-leaf,C3,0.2
4369,Kohzu et al. 2003;Fan et al. 2017,Ilex crenata,,Aquifoliaceae,Shrub,P,Woody,Dicot,E,broad-leaf,C3,0.18
4370,Kohzu et al. 2003;Fan et al. 2017,Pinus densiflora,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.13
4371,Kohzu et al. 2003;Fan et al. 2017,Phragmites australis,,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,2.5
4372,Kohzu et al. 2003;Fan et al. 2017,Menyanthes trifoliata,,Menyanthaceae,Forb,P,Herbaceous,Dicot,,,C3,1.2
4373,Kohzu et al. 2003;Fan et al. 2017,Iris laevigata,,Iridaceae,Forb,P,Herbaceous,Monocot,,,C3,0.3
4374,Kohzu et al. 2003;Fan et al. 2017,Bidens frondosa,,Asteraceae,Forb,A,Herbaceous,Dicot,,,C3,0.05
4375,Kohzu et al. 2003;Fan et al. 2017,Isachne globosa,,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,0.15
4376,Kokoreva 1996;Fan et al. 2017,Crataegus songorica C. Koch,,Rosaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,4
4377,Kokoreva 1996;Fan et al. 2017,Crataegus songorica C. Koch,,Rosaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,6.4
4378,Koteen et al. 2011;Fan et al. 2017,Agrostis halli,,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,0.7
4379,Koteen et al. 2011;Fan et al. 2017,Festuca rubra,,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,0.7
4380,Koteen et al. 2011;Fan et al. 2017,Avena barbata,"Avena barbata, Lolium multiflorum, Briza maxima and Vulpia spp",Poaceae,Grass,A,Herbaceous,Monocot,,,C3,0.5
4381,Koteen et al. 2011;Fan et al. 2017,Nassella pulchra,"Nassella pulchra, Bromus carinatus, by Elymus glaucus",Poaceae,Grass,P,Herbaceous,Monocot,,,C3,0.7
4382,Koteen et al. 2011;Fan et al. 2017,Brachypodium distachyon,"Brachypodium distachyon, Avena fatua, and Briza maxima",Poaceae,Grass,A,Herbaceous,Monocot,,,C3,0.5
4383,Krishnamurthy et al. 2012;Fan et al. 2017,Jatropha curcas,,Euphorbiaceae,Shrub,P,Woody,Dicot,E,broad-leaf,CAM,1.4
4384,Kubota et al. 2005;Fan et al. 2017,Fagus crenata Blume,,Fagaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,0.25
4385,Kubota et al. 2005;Fan et al. 2017,Fagus crenata Blume,,Fagaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,1.5
4386,Kubota et al. 2005;Fan et al. 2017,Fagus crenata Blume,,Fagaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,0.4
4387,Kuiper 1992;Fan et al. 2017,Pseudotsuga menziesii,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.8
4388,Kutschera-Mitter 1996;Fan et al. 2017,Aloe littoralis,,Asphodelaceae,Succulent,P,NA,Monocot,,,C3,0.4
4389,Kutschera-Mitter 1996;Fan et al. 2017,Commiphora saxicola,,Burseraceae,Shrub,P,Woody,Dicot,,,C3,0.35
4390,Kutschera-Mitter 1996;Fan et al. 2017,Acanthosicyos horrida,,Cucurbitaceae,Shrub,P,Woody,Dicot,E,,C3,4.75
4391,Laclau et al. 2004 2001;Fan et al. 2017,Eucalyptus alba x hybrids,,Myrtaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,6
4392,Laclau et al. 2013;Fan et al. 2017,Eucalyptus grandis,,Myrtaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,12
4393,Laclau et al. 2013;Fan et al. 2017,Eucalyptus grandis,,Myrtaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,11
4394,Lamont et al. 1984;Fan et al. 2017,Leucadendron laureolum,,Proteaceae,Shrub,P,Woody,Dicot,E,broad-leaf,C3,0.6
4395,Lawson et al. 1968;Fan et al. 2017,Burkea africana,family: Caesalpiniaceae,Fabaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,0.9
4396,Lawson et al. 1970;Fan et al. 2017,Celtis mildbraedii,Celtis compressa A.Chev.,Cannabaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,0.6
4397,Lawson et al. 1970;Fan et al. 2017,Piptadeniastrum africanum,"Piptadeniastrumaf ricanum, Celtis mildbraedii, Triplochitonsc leroxylon",Fabaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,0.7
4398,Lawson et al. 1970;Fan et al. 2017,Carapa procera,,Meliaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,0.6
4399,Lee & Laurenroth 1994;Fan et al. 2017,Bouteloua gracilis,,Poaceae,Grass,P,Herbaceous,Monocot,,,C4,0.92
4400,Lee & Laurenroth 1994;Fan et al. 2017,Bouteloua gracilis,,Poaceae,Grass,P,Herbaceous,Monocot,,,C4,1.1
4401,Lee & Laurenroth 1994;Fan et al. 2017,Gutierrezia sarothrae,Gutierrezia sarothrae (Pursh) Britton & Rusby,Asteraceae,Semi-shrub,P,Woody,Dicot,E,,C3,1.05
4402,Lee & Laurenroth 1994;Fan et al. 2017,Gutierrezia sarothrae,Gutierrezia sarothrae (Pursh) Britton & Rusby,Asteraceae,Semi-shrub,P,Woody,Dicot,E,,C3,2.05
4403,Lee & Laurenroth 1994;Fan et al. 2017,Atriplex canescens,,Amaranthaceae,Shrub,P,Woody,Dicot,D,broad-leaf,C4,2.03
4404,LeRoux et al. 1995;Fan et al. 2017,Crossopteryx febrifuga,"Gus sonia barteri, Crossopteryx febrifuga",Rubiaceae,Shrub,P,Woody,Dicot,D,broad-leaf,C3,2
4405,LeRoux et al. 1995;Fan et al. 2017,Hyparrhenia diplandra,"Hyparrhenia diplandra, Andropogon schirensis, Imperata cylindrica",Poaceae,Grass,P,Herbaceous,Monocot,,,C4,1.7
4406,Lewis & Burgy 1964;Fan et al. 2017,Quercus wislizenii,"Quercus wislizenii, Q. douglasii, Q. lobata",Fagaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,5.88
4407,Lewis & Burgy 1964;Fan et al. 2017,Quercus kelloggii,"Q. kellogii, Q. douglasii",Fagaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,11.31
4408,Lewis & Burgy 1964;Fan et al. 2017,Quercus wislizenii,"Quercus wislizenii, Q. douglasii",Fagaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,20.39
4409,Lewis & Burgy 1964;Fan et al. 2017,Quercus wislizenii,"Quercus wislizenii, Q. douglasii",Fagaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,14.94
4410,Lewis & Burgy 1964;Fan et al. 2017,Quercus wislizenii,"Quercus wislizenii, Q. douglasii",Fagaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,15.45
4411,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Eryngium campestre,,Apiaceae,Forb,P,Herbaceous,Dicot,,,C3,4.3
4412,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Anthyllis vulneraria,,Fabaceae,Forb,P,Herbaceous,Dicot,,,C3,1.7
4413,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Astragalus denudatus,,Fabaceae,Shrub,P,Woody,Dicot,D,broad-leaf,C3,1.5
4414,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Leontodon tuberosus,,Asteraceae,Forb,P,Herbaceous,Dicot,,,C3,0.75
4415,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Chondrilla juncea,,Asteraceae,Forb,P,Herbaceous,Dicot,,,C3,2.4
4416,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Trifolium trichocephalum,,Fabaceae,Forb,P,Herbaceous,Dicot,,,C3,1.25
4417,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Carum caucasicum,,Apiaceae,Forb,P,Herbaceous,Dicot,,,C3,1.1
4418,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Onosma arenarium,,Boraginaceae,Forb,P,Herbaceous,Dicot,,,C3,1.3
4419,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Primula vulgaris,,Primulaceae,Forb,P,Herbaceous,Dicot,,,C3,0.21
4420,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Dactylorhiza majalis,Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.,Orchidaceae,Forb,P,Herbaceous,Monocot,,,C3,0.09
4421,Lichtenegger & Kutschera-Mitter 1991;Fan et al. 2017,Calluna vulgaris,,Ericaceae,Shrub,P,Woody,Dicot,E,broad-leaf,C3,0.3
4422,Lichtenegger 1996;Fan et al. 2017,Carlina acaulis,,Asteraceae,Forb,P,Herbaceous,Dicot,,,C3,1.23
4423,Lichtenegger 1996;Fan et al. 2017,Carlina acaulis,,Asteraceae,Forb,P,Herbaceous,Dicot,,,C3,0.66
4424,Lichtenegger 1996;Fan et al. 2017,Avena versicolor,,Poaceae,Grass,P,Herbaceous,Monocot,,,C3,0.3
4425,Lichtenegger 1996;Fan et al. 2017,Potentilla aurea,,Rosaceae,Forb,P,Herbaceous,Dicot,,,C3,0.55
4426,Lieffers & Rothwell 1987;Fan et al. 2017,Picea mariana,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.6
4427,Lieffers & Rothwell 1987;Fan et al. 2017,Picea mariana,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.3
4428,Lieffers & Rothwell 1987;Fan et al. 2017,Picea mariana,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.2
4429,Lieffers & Rothwell 1987;Fan et al. 2017,Picea mariana,,Pinaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,0.3
4430,Lieffers & Rothwell 1987;Fan et al. 2017,Larix laricina,,Pinaceae,Tree,P,Woody,Gymnosperm,D,needle-leaf,C3,0.6
4431,Lieffers & Rothwell 1987;Fan et al. 2017,Larix laricina,,Pinaceae,Tree,P,Woody,Gymnosperm,D,needle-leaf,C3,0.4
4432,Lieffers & Rothwell 1987;Fan et al. 2017,Larix laricina,,Pinaceae,Tree,P,Woody,Gymnosperm,D,needle-leaf,C3,0.3
4433,Lieffers & Rothwell 1987;Fan et al. 2017,Larix laricina,,Pinaceae,Tree,P,Woody,Gymnosperm,D,needle-leaf,C3,0.3
4434,Link et al. 1994;Fan et al. 2017,Grayia spinosa,,Amaranthaceae,Shrub,P,Woody,Dicot,E,broad-leaf,C3,2.15
4435,Link et al. 1994;Fan et al. 2017,Artemesia tridentata,,Asteraceae,Shrub,P,Woody,Dicot,E,needle-leaf,C3,2.15
4436,Liu et al. 2008;Fan et al. 2017,Tamarix taklamakanensis,,Tamaricaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,1.4
4437,Livesley et al. 2000;Fan et al. 2017,Grevillea robusta,,Proteaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,3
4438,Livesley et al. 2000;Fan et al. 2017,Senna spectabilis,,Fabaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,3
4439,Livesley et al. 2000;Fan et al. 2017,Zea mays,,Poaceae,Grass,A,Herbaceous,Monocot,,,C4,1.6
4440,López et al. 2001;Fan et al. 2017,Quercus ilex L.,,Fagaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,0.6
4441,Low & Lamont 1990;Fan et al. 2017,Banksia hookeriarra,,Proteaceae,Tree,P,Woody,Dicot,E,broad-leaf,C3,8
4442,Lyford & Wilson 1964;Fan et al. 2017,Acer rubrum,Aceraceae,Sapindaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,3.5
4443,Ma et al. 2013; 2014;Fan et al. 2017,Ziziphus jujube,,Rhamnaceae,Tree,P,Woody,Dicot,D,broad-leaf,C3,10
4444,MacDougal 1937;Fan et al. 2017,Sequoia giganteum,,Cupressaceae,Tree,P,Woody,Gymnosperm,E,needle-leaf,C3,1.83
4445,Martin 1968;Fan et al. 2017,Mercurialis perennis,,Euphorbiaceae,Forb,P,Herbaceous,Dicot,,,C3,0.15
4446,Martin 1968;Fan et al. 2017,Mercurialis perennis,,Euphorbiaceae,Forb,P,Herbaceous,Dicot,,,C3,0.1
